2019-11-11 00:17:45 UTC,426,60.00,82.00
2019-11-11 00:18:13 UTC,427,60.40,78.90
2019-11-11 00:18:42 UTC,428,59.50,82.10
2019-11-11 00:19:09 UTC,429,59.20,79.70
2019-11-11 00:19:34 UTC,430,59.10,79.20
2019-11-11 00:19:58 UTC,431,59.20,80.20
2019-11-11 00:20:23 UTC,432,59.80,75.00
2019-11-11 00:20:54 UTC,433,60.50,79.30
2019-11-11 00:21:23 UTC,434,59.30,76.10
2019-11-11 00:21:50 UTC,435,60.90,80.20
2019-11-11 00:22:18 UTC,436,61.70,75.30
2019-11-11 00:22:44 UTC,437,60.80,77.50
2019-11-11 00:23:09 UTC,438,60.30,77.50
2019-11-11 00:23:38 UTC,439,60.10,74.00
2019-11-11 00:24:04 UTC,440,60.00,83.90
2019-11-11 00:24:34 UTC,441,59.10,75.20
2019-11-11 00:25:01 UTC,442,60.40,84.30
2019-11-11 00:25:27 UTC,443,60.90,77.90
2019-11-11 00:25:53 UTC,444,59.90,77.90
2019-11-11 00:26:21 UTC,445,59.90,83.10
2019-11-11 00:26:47 UTC,446,60.90,79.40
2019-11-11 00:27:13 UTC,447,59.00,73.80
2019-11-11 00:27:39 UTC,448,59.70,75.90
2019-11-11 00:28:06 UTC,449,60.60,82.10
2019-11-11 00:28:30 UTC,450,61.30,76.60
2019-11-11 00:28:56 UTC,451,60.80,81.70
2019-11-11 00:29:26 UTC,452,61.50,80.70
2019-11-11 00:29:55 UTC,453,61.70,79.30
2019-11-11 00:30:20 UTC,454,61.80,88.30
2019-11-11 00:30:44 UTC,455,61.00,85.20
2019-11-11 00:31:10 UTC,456,61.30,78.10
2019-11-11 00:31:38 UTC,457,61.80,80.70
2019-11-11 00:32:04 UTC,458,61.30,77.90
2019-11-11 00:32:29 UTC,459,60.90,78.50
2019-11-11 00:32:55 UTC,460,59.50,76.60
2019-11-11 00:33:24 UTC,461,60.80,77.50
2019-11-11 00:33:50 UTC,462,61.70,77.90
2019-11-11 00:34:17 UTC,463,60.60,78.80
2019-11-11 00:34:41 UTC,464,60.40,82.50
2019-11-11 00:35:07 UTC,465,59.90,77.00
2019-11-11 00:35:32 UTC,466,63.20,84.80
2019-11-11 00:35:58 UTC,467,60.80,79.90
2019-11-11 00:36:22 UTC,468,62.00,80.80
2019-11-11 00:36:47 UTC,469,61.00,75.90
2019-11-11 00:37:16 UTC,470,60.20,78.40
2019-11-11 00:37:41 UTC,471,62.30,85.90
2019-11-11 00:38:07 UTC,472,60.10,76.00
2019-11-11 00:38:35 UTC,473,61.30,79.80
2019-11-11 00:39:00 UTC,474,60.20,83.20
2019-11-11 00:39:27 UTC,475,60.00,79.20
2019-11-11 00:39:53 UTC,476,60.20,80.70
2019-11-11 00:40:20 UTC,477,60.60,79.00
2019-11-11 00:40:45 UTC,478,59.40,75.40
